,time_ms,MLII,V2
384,1066.6666666666667,-0.915,-0.62
385,1069.4444444444443,-0.92,-0.625
386,1072.2222222222222,-0.935,-0.61
387,1075.0,-0.92,-0.605
388,1077.7777777777778,-0.925,-0.595
389,1080.5555555555554,-0.905,-0.58
390,1083.3333333333333,-0.9,-0.59
391,1086.111111111111,-0.895,-0.565
392,1088.8888888888887,-0.905,-0.585
393,1091.6666666666665,-0.915,-0.6
394,1094.4444444444446,-0.93,-0.605
395,1097.2222222222224,-0.93,-0.61
396,1100.0,-0.95,-0.61
397,1102.7777777777778,-0.945,-0.62
398,1105.5555555555557,-0.975,-0.625
399,1108.3333333333335,-0.955,-0.605
400,1111.111111111111,-0.93,-0.61
401,1113.888888888889,-0.935,-0.605
402,1116.6666666666667,-0.91,-0.59
403,1119.4444444444446,-0.905,-0.59
404,1122.2222222222222,-0.895,-0.595
405,1125.0,-0.91,-0.595
406,1127.7777777777778,-0.905,-0.615
407,1130.5555555555554,-0.915,-0.615
408,1133.3333333333333,-0.915,-0.62
409,1136.111111111111,-0.935,-0.615
410,1138.888888888889,-0.93,-0.64
411,1141.6666666666665,-0.935,-0.62
412,1144.4444444444443,-0.93,-0.6
413,1147.2222222222222,-0.92,-0.605
414,1150.0,-0.915,-0.59
415,1152.7777777777776,-0.905,-0.6
416,1155.5555555555554,-0.92,-0.6
417,1158.3333333333335,-0.92,-0.6
418,1161.1111111111113,-0.925,-0.62
419,1163.888888888889,-0.915,-0.625
420,1166.6666666666667,-0.93,-0.64
421,1169.4444444444446,-0.94,-0.62
422,1172.2222222222222,-0.945,-0.62
423,1175.0,-0.95,-0.615
424,1177.7777777777778,-0.93,-0.59
425,1180.5555555555557,-0.92,-0.615
426,1183.3333333333333,-0.92,-0.59
427,1186.111111111111,-0.91,-0.58
428,1188.888888888889,-0.92,-0.585
429,1191.6666666666667,-0.915,-0.605
430,1194.4444444444443,-0.92,-0.625
431,1197.2222222222222,-0.94,-0.62
432,1200.0,-0.95,-0.65
433,1202.7777777777778,-0.945,-0.65
434,1205.5555555555554,-0.94,-0.63
435,1208.3333333333333,-0.945,-0.635
436,1211.111111111111,-0.945,-0.62
437,1213.8888888888887,-0.94,-0.615
438,1216.6666666666665,-0.925,-0.61
439,1219.4444444444446,-0.93,-0.615
440,1222.2222222222224,-0.92,-0.62
441,1225.0,-0.925,-0.635
442,1227.7777777777778,-0.935,-0.635
443,1230.5555555555557,-0.935,-0.64
444,1233.3333333333335,-0.945,-0.64
445,1236.111111111111,-0.945,-0.675
446,1238.888888888889,-0.975,-0.66
447,1241.6666666666667,-0.975,-0.665
448,1244.4444444444446,-0.96,-0.65
449,1247.2222222222222,-0.935,-0.635
450,1250.0,-0.925,-0.63
451,1252.7777777777778,-0.915,-0.635
452,1255.5555555555554,-0.925,-0.625
453,1258.3333333333333,-0.925,-0.635
454,1261.111111111111,-0.92,-0.645
455,1263.888888888889,-0.925,-0.655
456,1266.6666666666665,-0.935,-0.67
457,1269.4444444444443,-0.935,-0.665
458,1272.2222222222222,-0.95,-0.665
459,1275.0,-0.94,-0.665
460,1277.7777777777776,-0.935,-0.645
461,1280.5555555555554,-0.925,-0.645
462,1283.3333333333335,-0.925,-0.635
463,1286.1111111111113,-0.915,-0.62
464,1288.888888888889,-0.92,-0.62
465,1291.6666666666667,-0.925,-0.635
466,1294.4444444444446,-0.92,-0.62
467,1297.2222222222222,-0.935,-0.62
468,1300.0,-0.945,-0.62
469,1302.7777777777778,-0.955,-0.62
470,1305.5555555555557,-0.955,-0.635
471,1308.3333333333333,-0.955,-0.625
472,1311.111111111111,-0.95,-0.605
473,1313.888888888889,-0.93,-0.59
474,1316.6666666666667,-0.93,-0.585
475,1319.4444444444443,-0.915,-0.58
476,1322.2222222222222,-0.92,-0.59
477,1325.0,-0.93,-0.595
478,1327.7777777777778,-0.945,-0.615
479,1330.5555555555554,-0.955,-0.615
480,1333.3333333333333,-0.97,-0.615
481,1336.111111111111,-0.98,-0.62
482,1338.8888888888887,-0.96,-0.62
483,1341.6666666666665,-0.975,-0.645
484,1344.4444444444446,-0.945,-0.61
485,1347.2222222222224,-0.94,-0.61
486,1350.0,-0.935,-0.595
487,1352.7777777777778,-0.915,-0.585
488,1355.5555555555557,-0.92,-0.6
489,1358.3333333333335,-0.93,-0.61
490,1361.111111111111,-0.925,-0.615
491,1363.888888888889,-0.94,-0.62
492,1366.6666666666667,-0.94,-0.63
493,1369.4444444444446,-0.935,-0.64
494,1372.2222222222222,-0.945,-0.625
495,1375.0,-0.94,-0.645
496,1377.7777777777778,-0.935,-0.605
497,1380.5555555555554,-0.925,-0.605
498,1383.3333333333333,-0.92,-0.59
499,1386.111111111111,-0.92,-0.605
500,1388.888888888889,-0.915,-0.605
501,1391.6666666666665,-0.93,-0.61
502,1394.4444444444443,-0.92,-0.615
503,1397.2222222222222,-0.92,-0.625
504,1400.0,-0.93,-0.64
505,1402.7777777777776,-0.94,-0.64
506,1405.5555555555554,-0.945,-0.615
507,1408.3333333333335,-0.935,-0.62
508,1411.1111111111113,-0.93,-0.61
509,1413.888888888889,-0.925,-0.605
510,1416.6666666666667,-0.915,-0.6
511,1419.4444444444446,-0.91,-0.595
512,1422.2222222222222,-0.905,-0.6
513,1425.0,-0.905,-0.615
514,1427.7777777777778,-0.915,-0.63
515,1430.5555555555557,-0.935,-0.625
516,1433.3333333333333,-0.935,-0.635
517,1436.111111111111,-0.945,-0.635
518,1438.888888888889,-0.93,-0.63
519,1441.6666666666667,-0.905,-0.62
520,1444.4444444444443,-0.885,-0.625
521,1447.2222222222222,-0.86,-0.615
522,1450.0,-0.845,-0.6
523,1452.7777777777778,-0.815,-0.595
524,1455.5555555555554,-0.81,-0.605
525,1458.3333333333333,-0.8,-0.605
526,1461.111111111111,-0.805,-0.615
527,1463.8888888888887,-0.83,-0.605
528,1466.6666666666665,-0.82,-0.605
529,1469.4444444444446,-0.825,-0.595
530,1472.2222222222224,-0.8,-0.59
531,1475.0,-0.795,-0.57
532,1477.7777777777778,-0.785,-0.555
533,1480.5555555555557,-0.76,-0.525
534,1483.3333333333335,-0.735,-0.505
535,1486.111111111111,-0.72,-0.49
536,1488.888888888889,-0.725,-0.465
537,1491.6666666666667,-0.74,-0.465
538,1494.4444444444446,-0.75,-0.45
539,1497.2222222222222,-0.77,-0.445
540,1500.0,-0.8,-0.47
541,1502.7777777777778,-0.81,-0.48
542,1505.5555555555554,-0.82,-0.475
543,1508.3333333333333,-0.81,-0.47
544,1511.111111111111,-0.825,-0.48
545,1513.888888888889,-0.825,-0.46
546,1516.6666666666665,-0.845,-0.46
547,1519.4444444444443,-0.84,-0.465
548,1522.2222222222222,-0.875,-0.505
549,1525.0,-0.885,-0.515
550,1527.7777777777776,-0.92,-0.525
551,1530.5555555555554,-0.925,-0.565
552,1533.3333333333335,-0.945,-0.585
553,1536.1111111111113,-0.95,-0.62
554,1538.888888888889,-0.95,-0.615
555,1541.6666666666667,-0.955,-0.635
556,1544.4444444444446,-0.945,-0.615
557,1547.2222222222222,-0.945,-0.62
558,1550.0,-0.94,-0.62
559,1552.7777777777778,-0.925,-0.61
560,1555.5555555555557,-0.93,-0.625
561,1558.3333333333333,-0.945,-0.62
562,1561.111111111111,-0.945,-0.65
563,1563.888888888889,-0.95,-0.645
564,1566.6666666666667,-0.96,-0.67
565,1569.4444444444443,-0.98,-0.67
566,1572.2222222222222,-0.97,-0.68
567,1575.0,-0.97,-0.66
568,1577.7777777777778,-0.97,-0.675
569,1580.5555555555554,-0.96,-0.645
570,1583.3333333333333,-0.96,-0.635
571,1586.111111111111,-0.945,-0.65
572,1588.8888888888887,-0.955,-0.625
573,1591.6666666666665,-0.95,-0.64
574,1594.4444444444446,-0.955,-0.63
575,1597.2222222222224,-0.965,-0.635
576,1600.0,-0.96,-0.655
577,1602.7777777777778,-0.96,-0.66
578,1605.5555555555557,-0.955,-0.66
579,1608.3333333333335,-0.945,-0.64
580,1611.111111111111,-0.92,-0.635
581,1613.888888888889,-0.91,-0.635
582,1616.6666666666667,-0.86,-0.635
583,1619.4444444444446,-0.785,-0.61
584,1622.2222222222222,-0.715,-0.58
585,1625.0,-0.6,-0.495
586,1627.7777777777778,-0.49,-0.38
587,1630.5555555555554,-0.355,-0.2
588,1633.3333333333333,-0.225,0.035
589,1636.111111111111,-0.1,0.28
590,1638.888888888889,-0.045,0.55
591,1641.6666666666665,-0.09,0.8
592,1644.4444444444443,-0.21,0.975
593,1647.2222222222222,-0.43,1.06
594,1650.0,-0.69,1.005
595,1652.7777777777776,-0.97,0.82
596,1655.5555555555554,-1.24,0.51
597,1658.3333333333335,-1.49,0.105
598,1661.1111111111113,-1.665,-0.31
599,1663.888888888889,-1.73,-0.66
600,1666.6666666666667,-1.7,-0.895
601,1669.4444444444446,-1.6,-0.975
602,1672.2222222222222,-1.49,-0.94
603,1675.0,-1.375,-0.84
604,1677.7777777777778,-1.275,-0.745
605,1680.5555555555557,-1.2,-0.69
606,1683.3333333333333,-1.12,-0.62
607,1686.111111111111,-1.035,-0.615
608,1688.888888888889,-0.98,-0.61
609,1691.6666666666667,-0.93,-0.605
610,1694.4444444444443,-0.885,-0.595
611,1697.2222222222222,-0.89,-0.59
612,1700.0,-0.89,-0.585
613,1702.7777777777778,-0.87,-0.59
614,1705.5555555555554,-0.895,-0.6
615,1708.3333333333333,-0.91,-0.605
616,1711.111111111111,-0.895,-0.595
617,1713.8888888888887,-0.87,-0.575
618,1716.6666666666665,-0.855,-0.58
619,1719.4444444444446,-0.84,-0.565
620,1722.2222222222224,-0.82,-0.585
621,1725.0,-0.83,-0.56
622,1727.7777777777778,-0.82,-0.585
623,1730.5555555555557,-0.835,-0.575
624,1733.3333333333335,-0.845,-0.59
625,1736.111111111111,-0.84,-0.585
626,1738.888888888889,-0.845,-0.57
627,1741.6666666666667,-0.835,-0.59
628,1744.4444444444446,-0.83,-0.565
629,1747.2222222222222,-0.83,-0.57
630,1750.0,-0.81,-0.54
631,1752.7777777777778,-0.79,-0.545
632,1755.5555555555554,-0.79,-0.54
633,1758.3333333333333,-0.79,-0.555
634,1761.111111111111,-0.79,-0.565
635,1763.888888888889,-0.8,-0.565
636,1766.6666666666665,-0.8,-0.565
637,1769.4444444444443,-0.8,-0.57
638,1772.2222222222222,-0.8,-0.555
639,1775.0,-0.81,-0.535
640,1777.7777777777776,-0.785,-0.535
641,1780.5555555555554,-0.78,-0.52
642,1783.3333333333335,-0.775,-0.52
643,1786.1111111111113,-0.755,-0.495
644,1788.888888888889,-0.755,-0.515
645,1791.6666666666667,-0.76,-0.505
646,1794.4444444444446,-0.755,-0.5
647,1797.2222222222222,-0.755,-0.535
648,1800.0,-0.76,-0.53
649,1802.7777777777778,-0.77,-0.535
650,1805.5555555555557,-0.755,-0.49
651,1808.3333333333333,-0.765,-0.495
652,1811.111111111111,-0.755,-0.47
653,1813.888888888889,-0.745,-0.47
654,1816.6666666666667,-0.73,-0.475
655,1819.4444444444443,-0.705,-0.46
656,1822.2222222222222,-0.74,-0.455
657,1825.0,-0.71,-0.455
658,1827.7777777777778,-0.705,-0.45
659,1830.5555555555554,-0.715,-0.47
660,1833.3333333333333,-0.71,-0.47
661,1836.111111111111,-0.71,-0.45
662,1838.8888888888887,-0.705,-0.46
663,1841.6666666666665,-0.69,-0.44
664,1844.4444444444446,-0.665,-0.415
665,1847.2222222222224,-0.645,-0.395
666,1850.0,-0.61,-0.375
667,1852.7777777777778,-0.595,-0.365
668,1855.5555555555557,-0.59,-0.36
669,1858.3333333333335,-0.595,-0.365
670,1861.111111111111,-0.58,-0.365
671,1863.888888888889,-0.575,-0.355
672,1866.6666666666667,-0.565,-0.345
673,1869.4444444444446,-0.56,-0.33
674,1872.2222222222222,-0.55,-0.315
675,1875.0,-0.53,-0.295
676,1877.7777777777778,-0.515,-0.255
677,1880.5555555555554,-0.48,-0.225
678,1883.3333333333333,-0.465,-0.205
679,1886.111111111111,-0.43,-0.18
680,1888.888888888889,-0.405,-0.165
681,1891.6666666666665,-0.375,-0.155
682,1894.4444444444443,-0.39,-0.14
683,1897.2222222222222,-0.38,-0.13
684,1900.0,-0.365,-0.12
685,1902.7777777777776,-0.345,-0.105
686,1905.5555555555554,-0.345,-0.085
687,1908.3333333333335,-0.315,-0.075
688,1911.1111111111113,-0.3,-0.035
689,1913.888888888889,-0.28,-0.025
690,1916.6666666666667,-0.25,-0.005
691,1919.4444444444446,-0.25,0.01
692,1922.2222222222222,-0.24,0.03
693,1925.0,-0.23,0.015
694,1927.7777777777778,-0.225,0.015
695,1930.5555555555557,-0.22,0.02
696,1933.3333333333333,-0.235,0.005
697,1936.111111111111,-0.235,0.015
698,1938.888888888889,-0.23,0.01
699,1941.6666666666667,-0.225,0.015
700,1944.4444444444443,-0.245,0.035
701,1947.2222222222222,-0.24,0.035
702,1950.0,-0.25,0.055
