,time_ms,MLII,V1
128,355.55555555555554,-0.335,-0.12
129,358.3333333333333,-0.335,-0.1
130,361.1111111111111,-0.325,-0.075
131,363.88888888888886,-0.31,-0.08
132,366.66666666666663,-0.305,-0.11
133,369.44444444444446,-0.32,-0.145
134,372.22222222222223,-0.33,-0.17
135,375.0,-0.33,-0.17
136,377.77777777777777,-0.31,-0.15
137,380.55555555555554,-0.305,-0.14
138,383.33333333333337,-0.31,-0.135
139,386.11111111111114,-0.32,-0.135
140,388.8888888888889,-0.335,-0.135
141,391.6666666666667,-0.33,-0.115
142,394.44444444444446,-0.315,-0.075
143,397.2222222222222,-0.305,-0.05
144,400.0,-0.265,-0.05
145,402.77777777777777,-0.24,-0.09
146,405.55555555555554,-0.21,-0.17
147,408.3333333333333,-0.19,-0.235
148,411.1111111111111,-0.17,-0.3
149,413.88888888888886,-0.13,-0.355
150,416.6666666666667,-0.08,-0.44
151,419.44444444444446,0.005,-0.535
152,422.22222222222223,0.1,-0.64
153,425.0,0.185,-0.74
154,427.77777777777777,0.305,-0.84
155,430.5555555555556,0.43,-0.87
156,433.33333333333337,0.58,-0.86
157,436.11111111111114,0.705,-0.845
158,438.88888888888886,0.765,-0.815
159,441.66666666666663,0.835,-0.755
160,444.4444444444444,0.89,-0.625
161,447.22222222222223,0.87,-0.485
162,450.0,0.75,-0.36
163,452.77777777777777,0.575,-0.275
164,455.55555555555554,0.375,-0.255
165,458.3333333333333,0.15,-0.26
166,461.11111111111114,-0.03,-0.28
167,463.8888888888889,-0.13,-0.28
168,466.6666666666667,-0.18,-0.265
169,469.44444444444446,-0.22,-0.255
170,472.22222222222223,-0.23,-0.23
171,475.0,-0.235,-0.205
172,477.7777777777778,-0.215,-0.175
173,480.55555555555554,-0.215,-0.175
174,483.3333333333333,-0.22,-0.16
175,486.1111111111111,-0.235,-0.175
176,488.88888888888886,-0.255,-0.175
177,491.66666666666663,-0.265,-0.165
178,494.44444444444446,-0.275,-0.145
179,497.22222222222223,-0.275,-0.125
180,500.0,-0.295,-0.11
181,502.77777777777777,-0.3,-0.09
182,505.55555555555554,-0.305,-0.07
183,508.3333333333333,-0.31,-0.05
184,511.1111111111111,-0.3,-0.035
185,513.8888888888888,-0.315,-0.02
186,516.6666666666667,-0.325,-0.075
187,519.4444444444445,-0.345,-0.17
188,522.2222222222223,-0.335,-0.255
189,525.0,-0.34,-0.27
190,527.7777777777778,-0.32,-0.24
191,530.5555555555555,-0.295,-0.2
192,533.3333333333334,-0.285,-0.19
193,536.1111111111111,-0.295,-0.185
194,538.8888888888889,-0.315,-0.185
195,541.6666666666666,-0.32,-0.185
196,544.4444444444443,-0.325,-0.175
197,547.2222222222223,-0.325,-0.16
198,550.0,-0.325,-0.15
199,552.7777777777778,-0.335,-0.145
200,555.5555555555555,-0.325,-0.155
201,558.3333333333334,-0.335,-0.145
202,561.1111111111111,-0.32,-0.115
203,563.8888888888889,-0.32,-0.105
204,566.6666666666666,-0.31,-0.095
205,569.4444444444445,-0.31,-0.08
206,572.2222222222222,-0.3,-0.085
207,575.0,-0.28,-0.08
208,577.7777777777777,-0.255,-0.07
209,580.5555555555557,-0.235,-0.065
210,583.3333333333334,-0.21,-0.07
211,586.1111111111111,-0.205,-0.08
212,588.8888888888889,-0.2,-0.08
213,591.6666666666666,-0.205,-0.07
214,594.4444444444445,-0.215,-0.07
215,597.2222222222222,-0.195,-0.045
216,600.0,-0.195,-0.06
217,602.7777777777777,-0.205,-0.115
218,605.5555555555555,-0.21,-0.175
219,608.3333333333333,-0.215,-0.18
220,611.1111111111112,-0.21,-0.16
221,613.8888888888889,-0.195,-0.15
222,616.6666666666667,-0.175,-0.19
223,619.4444444444445,-0.165,-0.23
224,622.2222222222223,-0.175,-0.235
225,625.0,-0.165,-0.23
226,627.7777777777777,-0.16,-0.21
227,630.5555555555555,-0.16,-0.21
228,633.3333333333333,-0.16,-0.205
229,636.1111111111111,-0.165,-0.22
230,638.8888888888888,-0.17,-0.255
231,641.6666666666667,-0.185,-0.3
232,644.4444444444445,-0.2,-0.315
233,647.2222222222223,-0.19,-0.325
234,650.0,-0.18,-0.32
235,652.7777777777778,-0.175,-0.325
236,655.5555555555555,-0.165,-0.315
237,658.3333333333334,-0.175,-0.295
238,661.1111111111111,-0.17,-0.29
239,663.8888888888889,-0.165,-0.26
240,666.6666666666666,-0.17,-0.26
241,669.4444444444443,-0.175,-0.26
242,672.2222222222223,-0.19,-0.255
243,675.0,-0.195,-0.245
244,677.7777777777778,-0.205,-0.21
245,680.5555555555555,-0.195,-0.165
246,683.3333333333334,-0.21,-0.16
247,686.1111111111111,-0.205,-0.175
248,688.8888888888889,-0.215,-0.195
249,691.6666666666666,-0.225,-0.195
250,694.4444444444445,-0.225,-0.145
251,697.2222222222222,-0.22,-0.105
252,700.0,-0.23,-0.11
253,702.7777777777777,-0.25,-0.15
254,705.5555555555557,-0.265,-0.135
255,708.3333333333334,-0.29,-0.06
256,711.1111111111111,-0.285,0.005
257,713.8888888888889,-0.275,0.03
258,716.6666666666666,-0.275,-0.03
259,719.4444444444445,-0.3,-0.14
260,722.2222222222222,-0.33,-0.21
261,725.0,-0.335,-0.23
262,727.7777777777777,-0.31,-0.21
263,730.5555555555555,-0.28,-0.165
264,733.3333333333333,-0.265,-0.135
265,736.1111111111112,-0.255,-0.115
266,738.8888888888889,-0.25,-0.12
267,741.6666666666667,-0.255,-0.09
268,744.4444444444445,-0.27,-0.08
269,747.2222222222223,-0.26,-0.075
270,750.0,-0.25,-0.075
271,752.7777777777777,-0.24,-0.09
272,755.5555555555555,-0.24,-0.095
273,758.3333333333333,-0.24,-0.08
274,761.1111111111111,-0.215,-0.075
275,763.8888888888888,-0.215,-0.04
276,766.6666666666667,-0.22,-0.055
277,769.4444444444445,-0.235,-0.08
278,772.2222222222223,-0.24,-0.12
279,775.0,-0.26,-0.15
280,777.7777777777778,-0.255,-0.125
281,780.5555555555555,-0.255,-0.12
282,783.3333333333334,-0.26,-0.125
283,786.1111111111111,-0.255,-0.115
284,788.8888888888889,-0.26,-0.11
285,791.6666666666666,-0.265,-0.085
286,794.4444444444443,-0.255,-0.065
287,797.2222222222223,-0.255,-0.09
288,800.0,-0.265,-0.145
289,802.7777777777778,-0.27,-0.22
290,805.5555555555555,-0.275,-0.23
291,808.3333333333334,-0.28,-0.225
292,811.1111111111111,-0.265,-0.2
293,813.8888888888889,-0.27,-0.17
294,816.6666666666666,-0.265,-0.14
295,819.4444444444445,-0.275,-0.155
296,822.2222222222222,-0.275,-0.19
297,825.0,-0.29,-0.225
298,827.7777777777777,-0.295,-0.245
299,830.5555555555557,-0.3,-0.255
300,833.3333333333334,-0.29,-0.25
301,836.1111111111111,-0.295,-0.245
302,838.8888888888889,-0.305,-0.24
303,841.6666666666666,-0.315,-0.22
304,844.4444444444445,-0.315,-0.185
305,847.2222222222222,-0.31,-0.16
306,850.0,-0.305,-0.15
307,852.7777777777777,-0.305,-0.16
308,855.5555555555555,-0.295,-0.165
309,858.3333333333333,-0.32,-0.16
310,861.1111111111112,-0.33,-0.14
311,863.8888888888889,-0.33,-0.13
312,866.6666666666667,-0.33,-0.12
313,869.4444444444445,-0.335,-0.08
314,872.2222222222223,-0.35,-0.035
315,875.0,-0.34,-0.005
316,877.7777777777777,-0.325,0.005
317,880.5555555555555,-0.305,0.02
318,883.3333333333333,-0.295,0.055
319,886.1111111111111,-0.3,0.045
320,888.8888888888888,-0.32,-0.02
321,891.6666666666667,-0.35,-0.065
322,894.4444444444445,-0.36,-0.045
323,897.2222222222223,-0.345,0.01
324,900.0,-0.315,0.015
325,902.7777777777778,-0.29,-0.03
326,905.5555555555555,-0.29,-0.085
327,908.3333333333334,-0.295,-0.15
328,911.1111111111111,-0.335,-0.165
329,913.8888888888889,-0.335,-0.175
330,916.6666666666666,-0.32,-0.17
331,919.4444444444443,-0.295,-0.17
332,922.2222222222223,-0.29,-0.17
333,925.0,-0.285,-0.175
334,927.7777777777778,-0.275,-0.165
335,930.5555555555555,-0.28,-0.15
336,933.3333333333334,-0.27,-0.13
337,936.1111111111111,-0.265,-0.115
338,938.8888888888889,-0.285,-0.09
339,941.6666666666666,-0.285,-0.07
340,944.4444444444445,-0.27,-0.06
341,947.2222222222222,-0.275,-0.07
342,950.0,-0.29,-0.07
343,952.7777777777777,-0.3,-0.05
344,955.5555555555557,-0.31,-0.075
345,958.3333333333334,-0.315,-0.15
346,961.1111111111111,-0.32,-0.215
347,963.8888888888889,-0.305,-0.245
348,966.6666666666666,-0.29,-0.2
349,969.4444444444445,-0.28,-0.145
350,972.2222222222222,-0.285,-0.115
351,975.0,-0.29,-0.1
352,977.7777777777777,-0.29,-0.135
353,980.5555555555555,-0.29,-0.2
354,983.3333333333333,-0.295,-0.24
355,986.1111111111112,-0.305,-0.25
356,988.8888888888889,-0.31,-0.255
357,991.6666666666667,-0.29,-0.25
358,994.4444444444445,-0.27,-0.235
359,997.2222222222223,-0.255,-0.2
360,1000.0,-0.25,-0.165
361,1002.7777777777777,-0.28,-0.16
362,1005.5555555555555,-0.315,-0.175
363,1008.3333333333333,-0.35,-0.2
364,1011.1111111111111,-0.365,-0.18
365,1013.8888888888888,-0.36,-0.165
366,1016.6666666666666,-0.345,-0.14
367,1019.4444444444443,-0.335,-0.13
368,1022.2222222222222,-0.345,-0.125
369,1025.0,-0.325,-0.085
370,1027.7777777777776,-0.31,-0.07
371,1030.5555555555554,-0.295,-0.055
372,1033.3333333333335,-0.3,-0.025
373,1036.1111111111113,-0.285,0.04
374,1038.888888888889,-0.27,0.12
375,1041.6666666666667,-0.265,0.15
376,1044.4444444444446,-0.26,0.1
377,1047.2222222222222,-0.29,0.03
378,1050.0,-0.29,-0.045
379,1052.7777777777778,-0.285,-0.11
380,1055.5555555555557,-0.265,-0.14
381,1058.3333333333333,-0.265,-0.125
382,1061.111111111111,-0.24,-0.09
383,1063.888888888889,-0.23,-0.115
384,1066.6666666666667,-0.24,-0.185
385,1069.4444444444443,-0.27,-0.235
386,1072.2222222222222,-0.28,-0.255
387,1075.0,-0.285,-0.235
388,1077.7777777777778,-0.27,-0.23
389,1080.5555555555554,-0.245,-0.225
390,1083.3333333333333,-0.225,-0.21
391,1086.111111111111,-0.215,-0.215
392,1088.8888888888887,-0.215,-0.23
393,1091.6666666666665,-0.235,-0.23
394,1094.4444444444446,-0.245,-0.215
395,1097.2222222222224,-0.255,-0.2
396,1100.0,-0.26,-0.195
397,1102.7777777777778,-0.275,-0.19
398,1105.5555555555557,-0.295,-0.18
399,1108.3333333333335,-0.3,-0.145
400,1111.111111111111,-0.28,-0.13
401,1113.888888888889,-0.265,-0.125
402,1116.6666666666667,-0.235,-0.155
403,1119.4444444444446,-0.21,-0.24
404,1122.2222222222222,-0.195,-0.35
405,1125.0,-0.18,-0.445
406,1127.7777777777778,-0.12,-0.545
407,1130.5555555555554,-0.04,-0.63
408,1133.3333333333333,0.1,-0.735
409,1136.111111111111,0.235,-0.845
410,1138.888888888889,0.35,-0.905
411,1141.6666666666665,0.475,-0.855
412,1144.4444444444443,0.62,-0.74
413,1147.2222222222222,0.735,-0.61
414,1150.0,0.85,-0.545
415,1152.7777777777776,0.945,-0.505
416,1155.5555555555554,0.98,-0.43
417,1158.3333333333335,0.89,-0.3
418,1161.1111111111113,0.72,-0.145
419,1163.888888888889,0.5,-0.02
420,1166.6666666666667,0.27,0.065
421,1169.4444444444446,0.045,0.09
422,1172.2222222222222,-0.12,0.01
423,1175.0,-0.245,-0.095
424,1177.7777777777778,-0.33,-0.16
425,1180.5555555555557,-0.35,-0.175
426,1183.3333333333333,-0.3,-0.175
427,1186.111111111111,-0.235,-0.175
428,1188.888888888889,-0.205,-0.225
429,1191.6666666666667,-0.195,-0.245
430,1194.4444444444443,-0.2,-0.235
431,1197.2222222222222,-0.195,-0.2
432,1200.0,-0.2,-0.19
433,1202.7777777777778,-0.21,-0.205
434,1205.5555555555554,-0.215,-0.22
435,1208.3333333333333,-0.23,-0.215
436,1211.111111111111,-0.235,-0.225
437,1213.8888888888887,-0.23,-0.23
438,1216.6666666666665,-0.22,-0.22
439,1219.4444444444446,-0.225,-0.24
440,1222.2222222222224,-0.24,-0.25
441,1225.0,-0.25,-0.25
442,1227.7777777777778,-0.235,-0.235
443,1230.5555555555557,-0.24,-0.23
444,1233.3333333333335,-0.245,-0.235
445,1236.111111111111,-0.245,-0.24
446,1238.888888888889,-0.255,-0.26
447,1241.6666666666667,-0.255,-0.245
448,1244.4444444444446,-0.255,-0.235
449,1247.2222222222222,-0.25,-0.22
450,1250.0,-0.25,-0.195
451,1252.7777777777778,-0.25,-0.195
452,1255.5555555555554,-0.24,-0.19
453,1258.3333333333333,-0.24,-0.175
454,1261.111111111111,-0.235,-0.19
455,1263.888888888889,-0.22,-0.205
456,1266.6666666666665,-0.225,-0.27
457,1269.4444444444443,-0.23,-0.325
458,1272.2222222222222,-0.22,-0.32
459,1275.0,-0.205,-0.27
460,1277.7777777777776,-0.19,-0.245
461,1280.5555555555554,-0.18,-0.235
462,1283.3333333333335,-0.18,-0.27
463,1286.1111111111113,-0.185,-0.315
464,1288.888888888889,-0.215,-0.35
465,1291.6666666666667,-0.21,-0.335
466,1294.4444444444446,-0.18,-0.305
467,1297.2222222222222,-0.165,-0.295
468,1300.0,-0.14,-0.285
469,1302.7777777777778,-0.125,-0.27
470,1305.5555555555557,-0.13,-0.265
471,1308.3333333333333,-0.12,-0.255
472,1311.111111111111,-0.12,-0.245
473,1313.888888888889,-0.11,-0.235
474,1316.6666666666667,-0.11,-0.24
475,1319.4444444444443,-0.105,-0.245
476,1322.2222222222222,-0.1,-0.255
477,1325.0,-0.095,-0.26
478,1327.7777777777778,-0.09,-0.24
479,1330.5555555555554,-0.085,-0.245
480,1333.3333333333333,-0.075,-0.25
481,1336.111111111111,-0.085,-0.26
482,1338.8888888888887,-0.085,-0.275
483,1341.6666666666665,-0.09,-0.26
484,1344.4444444444446,-0.065,-0.255
485,1347.2222222222224,-0.05,-0.235
486,1350.0,-0.045,-0.235
487,1352.7777777777778,-0.055,-0.24
488,1355.5555555555557,-0.06,-0.28
489,1358.3333333333335,-0.06,-0.305
490,1361.111111111111,-0.045,-0.315
491,1363.888888888889,-0.045,-0.3
492,1366.6666666666667,-0.025,-0.29
493,1369.4444444444446,-0.025,-0.29
494,1372.2222222222222,-0.03,-0.32
495,1375.0,-0.025,-0.335
496,1377.7777777777778,-0.025,-0.345
497,1380.5555555555554,-0.01,-0.35
498,1383.3333333333333,-0.005,-0.35
499,1386.111111111111,0.0,-0.36
500,1388.888888888889,-0.01,-0.355
501,1391.6666666666665,-0.005,-0.345
502,1394.4444444444443,-0.005,-0.32
503,1397.2222222222222,-0.01,-0.305
504,1400.0,-0.015,-0.29
505,1402.7777777777776,-0.03,-0.305
506,1405.5555555555554,-0.05,-0.3
507,1408.3333333333335,-0.075,-0.29
508,1411.1111111111113,-0.06,-0.28
509,1413.888888888889,-0.07,-0.255
510,1416.6666666666667,-0.07,-0.255
511,1419.4444444444446,-0.08,-0.26
512,1422.2222222222222,-0.09,-0.265
513,1425.0,-0.11,-0.27
514,1427.7777777777778,-0.09,-0.245
515,1430.5555555555557,-0.095,-0.23
516,1433.3333333333333,-0.095,-0.21
517,1436.111111111111,-0.11,-0.205
518,1438.888888888889,-0.14,-0.22
519,1441.6666666666667,-0.145,-0.215
520,1444.4444444444443,-0.16,-0.21
521,1447.2222222222222,-0.145,-0.21
522,1450.0,-0.155,-0.21
523,1452.7777777777778,-0.15,-0.205
524,1455.5555555555554,-0.16,-0.2
525,1458.3333333333333,-0.16,-0.205
526,1461.111111111111,-0.16,-0.21
527,1463.8888888888887,-0.15,-0.195
528,1466.6666666666665,-0.14,-0.195
529,1469.4444444444446,-0.15,-0.19
530,1472.2222222222224,-0.155,-0.195
531,1475.0,-0.17,-0.185
532,1477.7777777777778,-0.15,-0.185
533,1480.5555555555557,-0.14,-0.165
534,1483.3333333333335,-0.125,-0.16
535,1486.111111111111,-0.13,-0.17
536,1488.888888888889,-0.14,-0.175
537,1491.6666666666667,-0.155,-0.175
538,1494.4444444444446,-0.14,-0.16
539,1497.2222222222222,-0.125,-0.16
540,1500.0,-0.13,-0.175
541,1502.7777777777778,-0.135,-0.185
542,1505.5555555555554,-0.145,-0.195
543,1508.3333333333333,-0.155,-0.185
544,1511.111111111111,-0.145,-0.19
545,1513.888888888889,-0.13,-0.18
546,1516.6666666666665,-0.125,-0.185
547,1519.4444444444443,-0.135,-0.205
548,1522.2222222222222,-0.135,-0.215
549,1525.0,-0.135,-0.2
550,1527.7777777777776,-0.125,-0.165
551,1530.5555555555554,-0.11,-0.16
552,1533.3333333333335,-0.11,-0.16
553,1536.1111111111113,-0.095,-0.155
554,1538.888888888889,-0.115,-0.165
555,1541.6666666666667,-0.115,-0.165
556,1544.4444444444446,-0.11,-0.18
557,1547.2222222222222,-0.095,-0.185
558,1550.0,-0.105,-0.18
559,1552.7777777777778,-0.115,-0.165
560,1555.5555555555557,-0.13,-0.16
561,1558.3333333333333,-0.135,-0.18
562,1561.111111111111,-0.125,-0.185
563,1563.888888888889,-0.13,-0.205
564,1566.6666666666667,-0.125,-0.205
565,1569.4444444444443,-0.14,-0.205
566,1572.2222222222222,-0.15,-0.21
567,1575.0,-0.15,-0.205
568,1577.7777777777778,-0.145,-0.195
569,1580.5555555555554,-0.135,-0.205
570,1583.3333333333333,-0.135,-0.23
571,1586.111111111111,-0.155,-0.245
572,1588.8888888888887,-0.16,-0.245
573,1591.6666666666665,-0.175,-0.235
574,1594.4444444444446,-0.155,-0.205
575,1597.2222222222224,-0.15,-0.195
576,1600.0,-0.155,-0.195
577,1602.7777777777778,-0.16,-0.2
578,1605.5555555555557,-0.175,-0.215
579,1608.3333333333335,-0.175,-0.195
580,1611.111111111111,-0.16,-0.175
581,1613.888888888889,-0.16,-0.18
582,1616.6666666666667,-0.16,-0.17
583,1619.4444444444446,-0.16,-0.18
584,1622.2222222222222,-0.16,-0.185
585,1625.0,-0.17,-0.185
586,1627.7777777777778,-0.155,-0.17
587,1630.5555555555554,-0.145,-0.175
588,1633.3333333333333,-0.155,-0.19
589,1636.111111111111,-0.175,-0.195
590,1638.888888888889,-0.17,-0.21
591,1641.6666666666665,-0.17,-0.21
592,1644.4444444444443,-0.155,-0.205
593,1647.2222222222222,-0.14,-0.195
594,1650.0,-0.145,-0.205
595,1652.7777777777776,-0.16,-0.225
596,1655.5555555555554,-0.18,-0.23
597,1658.3333333333335,-0.18,-0.235
598,1661.1111111111113,-0.175,-0.22
599,1663.888888888889,-0.155,-0.21
600,1666.6666666666667,-0.155,-0.215
601,1669.4444444444446,-0.155,-0.225
602,1672.2222222222222,-0.155,-0.23
603,1675.0,-0.165,-0.215
604,1677.7777777777778,-0.16,-0.2
605,1680.5555555555557,-0.145,-0.2
606,1683.3333333333333,-0.145,-0.195
607,1686.111111111111,-0.155,-0.205
608,1688.888888888889,-0.15,-0.21
609,1691.6666666666667,-0.155,-0.185
610,1694.4444444444443,-0.14,-0.18
611,1697.2222222222222,-0.135,-0.18
612,1700.0,-0.135,-0.2
613,1702.7777777777778,-0.15,-0.22
614,1705.5555555555554,-0.16,-0.23
615,1708.3333333333333,-0.175,-0.2
616,1711.111111111111,-0.165,-0.19
617,1713.8888888888887,-0.145,-0.17
618,1716.6666666666665,-0.14,-0.17
619,1719.4444444444446,-0.155,-0.2
620,1722.2222222222224,-0.175,-0.21
621,1725.0,-0.19,-0.2
622,1727.7777777777778,-0.175,-0.195
623,1730.5555555555557,-0.165,-0.195
624,1733.3333333333335,-0.16,-0.2
625,1736.111111111111,-0.18,-0.2
626,1738.888888888889,-0.195,-0.195
627,1741.6666666666667,-0.2,-0.18
628,1744.4444444444446,-0.185,-0.165
629,1747.2222222222222,-0.175,-0.155
630,1750.0,-0.18,-0.17
631,1752.7777777777778,-0.185,-0.195
632,1755.5555555555554,-0.19,-0.215
633,1758.3333333333333,-0.19,-0.2
634,1761.111111111111,-0.18,-0.21
635,1763.888888888889,-0.18,-0.175
636,1766.6666666666665,-0.17,-0.17
637,1769.4444444444443,-0.165,-0.175
638,1772.2222222222222,-0.18,-0.18
639,1775.0,-0.19,-0.17
640,1777.7777777777776,-0.17,-0.145
641,1780.5555555555554,-0.16,-0.135
642,1783.3333333333335,-0.165,-0.145
643,1786.1111111111113,-0.175,-0.155
644,1788.888888888889,-0.175,-0.18
645,1791.6666666666667,-0.175,-0.185
646,1794.4444444444446,-0.17,-0.175
647,1797.2222222222222,-0.17,-0.165
648,1800.0,-0.17,-0.17
649,1802.7777777777778,-0.175,-0.19
650,1805.5555555555557,-0.18,-0.195
651,1808.3333333333333,-0.19,-0.19
652,1811.111111111111,-0.17,-0.19
653,1813.888888888889,-0.16,-0.18
654,1816.6666666666667,-0.155,-0.2
655,1819.4444444444443,-0.16,-0.215
656,1822.2222222222222,-0.17,-0.22
657,1825.0,-0.165,-0.21
658,1827.7777777777778,-0.15,-0.2
659,1830.5555555555554,-0.135,-0.2
660,1833.3333333333333,-0.145,-0.2
661,1836.111111111111,-0.17,-0.205
662,1838.8888888888887,-0.185,-0.235
663,1841.6666666666665,-0.185,-0.235
664,1844.4444444444446,-0.165,-0.22
665,1847.2222222222224,-0.17,-0.225
666,1850.0,-0.16,-0.22
667,1852.7777777777778,-0.17,-0.235
668,1855.5555555555557,-0.18,-0.225
669,1858.3333333333335,-0.195,-0.195
670,1861.111111111111,-0.18,-0.145
671,1863.888888888889,-0.14,-0.09
672,1866.6666666666667,-0.125,-0.11
673,1869.4444444444446,-0.105,-0.19
674,1872.2222222222222,-0.095,-0.33
675,1875.0,-0.075,-0.43
676,1877.7777777777778,-0.035,-0.5
677,1880.5555555555554,0.025,-0.545
678,1883.3333333333333,0.115,-0.61
679,1886.111111111111,0.22,-0.705
680,1888.888888888889,0.325,-0.815
681,1891.6666666666665,0.44,-0.885
682,1894.4444444444443,0.585,-0.905
683,1897.2222222222222,0.71,-0.845
684,1900.0,0.82,-0.78
685,1902.7777777777776,0.915,-0.705
686,1905.5555555555554,1.005,-0.62
687,1908.3333333333335,1.055,-0.49
688,1911.1111111111113,1.04,-0.355
689,1913.888888888889,0.935,-0.24
690,1916.6666666666667,0.76,-0.145
691,1919.4444444444446,0.555,-0.095
692,1922.2222222222222,0.33,-0.08
693,1925.0,0.135,-0.1
694,1927.7777777777778,0.0,-0.14
695,1930.5555555555557,-0.095,-0.175
696,1933.3333333333333,-0.155,-0.2
697,1936.111111111111,-0.195,-0.21
698,1938.888888888889,-0.19,-0.21
699,1941.6666666666667,-0.155,-0.205
700,1944.4444444444443,-0.115,-0.175
701,1947.2222222222222,-0.105,-0.17
702,1950.0,-0.105,-0.17
